Time [s];	Voltage [V];	Current [A]
+5.5220000000000005E+02;	+4.0320305870951962E+00;	+0.0000000000000000E+00
+5.5239999999999998E+02;	+4.0319652612745562E+00;	+0.0000000000000000E+00
+5.5260000000000002E+02;	+4.0319031123935227E+00;	+0.0000000000000000E+00
+5.5279999999999995E+02;	+4.0318391764839596E+00;	+0.0000000000000000E+00
+5.5300000000000000E+02;	+4.0317766304854752E+00;	+0.0000000000000000E+00
+5.5320000000000005E+02;	+4.0317091205188555E+00;	+0.0000000000000000E+00
+5.5339999999999998E+02;	+4.0316406177586108E+00;	+0.0000000000000000E+00
+5.5360000000000002E+02;	+4.0315802559061042E+00;	+0.0000000000000000E+00
+5.5379999999999995E+02;	+4.0315202911710486E+00;	+0.0000000000000000E+00
+5.5400000000000000E+02;	+4.0314648932866755E+00;	+0.0000000000000000E+00
+5.5420000000000005E+02;	+4.0313995674660354E+00;	+0.0000000000000000E+00
+5.5439999999999998E+02;	+4.0313322560581426E+00;	+0.0000000000000000E+00
+5.5460000000000002E+02;	+4.0312742769103407E+00;	+0.0000000000000000E+00
+5.5479999999999995E+02;	+4.0312097453246016E+00;	+0.0000000000000000E+00
+5.5500000000000000E+02;	+4.0311491849133700E+00;	+0.0000000000000000E+00
+5.5520000000000005E+02;	+4.0310892201783153E+00;	+0.0000000000000000E+00
+5.5539999999999998E+02;	+4.0310324323828652E+00;	+0.0000000000000000E+00
+5.5560000000000002E+02;	+4.0309696878256540E+00;	+0.0000000000000000E+00
+5.5579999999999995E+02;	+4.0309127014714790E+00;	+0.0000000000000000E+00
+5.5600000000000000E+02;	+4.0308521410602465E+00;	+0.0000000000000000E+00
+5.5620000000000005E+02;	+4.0307903892966639E+00;	+0.0000000000000000E+00
+5.5639999999999998E+02;	+4.0307433308787557E+00;	+0.0000000000000000E+00
+5.5660000000000002E+02;	+4.0306766151470379E+00;	+0.0000000000000000E+00
+5.5679999999999995E+02;	+4.0306265783482500E+00;	+0.0000000000000000E+00
+5.5700000000000000E+02;	+4.0305741588447574E+00;	+0.0000000000000000E+00
+5.5720000000000005E+02;	+4.0305308730426317E+00;	+0.0000000000000000E+00
+5.5739999999999998E+02;	+4.0304681284854214E+00;	+0.0000000000000000E+00
+5.5760000000000002E+02;	+4.0304135248359509E+00;	+0.0000000000000000E+00
+5.5779999999999995E+02;	+4.0303630909197112E+00;	+0.0000000000000000E+00
+5.5800000000000000E+02;	+4.0303106714162196E+00;	+0.0000000000000000E+00
+5.5820000000000005E+02;	+4.0302556706492974E+00;	+0.0000000000000000E+00
+5.5839999999999998E+02;	+4.0302014641172770E+00;	+0.0000000000000000E+00
+5.5860000000000002E+02;	+4.0301460662329047E+00;	+0.0000000000000000E+00
+5.5879999999999995E+02;	+4.0300954337579400E+00;	+0.0000000000000000E+00
+5.5900000000000000E+02;	+4.0300483753400327E+00;	+0.0000000000000000E+00
+5.5920000000000005E+02;	+4.0299995298935967E+00;	+0.0000000000000000E+00
+5.5939999999999998E+02;	+4.0299500887709847E+00;	+0.0000000000000000E+00
+5.5960000000000002E+02;	+4.0298923081819078E+00;	+0.0000000000000000E+00
+5.5979999999999995E+02;	+4.0298450512052746E+00;	+0.0000000000000000E+00
+5.6000000000000000E+02;	+4.0297940216128598E+00;	+0.0000000000000000E+00
+5.6020000000000005E+02;	+4.0297531185154378E+00;	+0.0000000000000000E+00
+5.6039999999999998E+02;	+4.0297118183005649E+00;	+0.0000000000000000E+00
+5.6060000000000002E+02;	+4.0296593987970732E+00;	+0.0000000000000000E+00
+5.6079999999999995E+02;	+4.0296018167667214E+00;	+0.0000000000000000E+00
+5.6100000000000000E+02;	+4.0295563468186169E+00;	+0.0000000000000000E+00
+5.6120000000000005E+02;	+4.0295174293084477E+00;	+0.0000000000000000E+00
+5.6139999999999998E+02;	+4.0294675910683857E+00;	+0.0000000000000000E+00
+5.6160000000000002E+02;	+4.0294215254441044E+00;	+0.0000000000000000E+00
+5.6179999999999995E+02;	+4.0293693044993368E+00;	+0.0000000000000000E+00
+5.6200000000000000E+02;	+4.0293301884304435E+00;	+0.0000000000000000E+00
+5.6220000000000005E+02;	+4.0292942493011550E+00;	+0.0000000000000000E+00
+5.6239999999999998E+02;	+4.0292390499755077E+00;	+0.0000000000000000E+00
+5.6260000000000002E+02;	+4.0291943742623042E+00;	+0.0000000000000000E+00
+5.6279999999999995E+02;	+4.0291475144031219E+00;	+0.0000000000000000E+00
+5.6300000000000000E+02;	+4.0291056185120731E+00;	+0.0000000000000000E+00
+5.6320000000000005E+02;	+4.0290613399163204E+00;	+0.0000000000000000E+00
+5.6339999999999998E+02;	+4.0290130901460595E+00;	+0.0000000000000000E+00
+5.6360000000000002E+02;	+4.0289660317281530E+00;	+0.0000000000000000E+00
+5.6379999999999995E+02;	+4.0289275113354348E+00;	+0.0000000000000000E+00
+5.6400000000000000E+02;	+4.0288810485937034E+00;	+0.0000000000000000E+00
+5.6420000000000005E+02;	+4.0288385570264778E+00;	+0.0000000000000000E+00
+5.6439999999999998E+02;	+4.0287998380750354E+00;	+0.0000000000000000E+00
+5.6460000000000002E+02;	+4.0287577436252606E+00;	+0.0000000000000000E+00
+5.6479999999999995E+02;	+4.0287134650295080E+00;	+0.0000000000000000E+00
+5.6500000000000000E+02;	+4.0286729590495369E+00;	+0.0000000000000000E+00
+5.6520000000000005E+02;	+4.0286348357742696E+00;	+0.0000000000000000E+00
+5.6539999999999998E+02;	+4.0285923442070448E+00;	+0.0000000000000000E+00
+5.6560000000000002E+02;	+4.0285554122841303E+00;	+0.0000000000000000E+00
+5.6579999999999995E+02;	+4.0285210616246436E+00;	+0.0000000000000000E+00
+5.6600000000000000E+02;	+4.0284841297017300E+00;	+0.0000000000000000E+00
+5.6620000000000005E+02;	+4.0284384611948987E+00;	+0.0000000000000000E+00
+5.6639999999999998E+02;	+4.0283987494498286E+00;	+0.0000000000000000E+00
+5.6660000000000002E+02;	+4.0283536766191741E+00;	+0.0000000000000000E+00
+5.6679999999999995E+02;	+4.0283161490200827E+00;	+0.0000000000000000E+00
+5.6700000000000000E+02;	+4.0282802098907959E+00;	+0.0000000000000000E+00
+5.6720000000000005E+02;	+4.0282399024695490E+00;	+0.0000000000000000E+00
+5.6739999999999998E+02;	+4.0282059489275142E+00;	+0.0000000000000000E+00
+5.6760000000000002E+02;	+4.0281660386237199E+00;	+0.0000000000000000E+00
+5.6779999999999995E+02;	+4.0281334749927611E+00;	+0.0000000000000000E+00
+5.6800000000000000E+02;	+4.0280943589238687E+00;	+0.0000000000000000E+00
+5.6820000000000005E+02;	+4.0280554414136995E+00;	+0.0000000000000000E+00
+5.6839999999999998E+02;	+4.0280222821065665E+00;	+0.0000000000000000E+00
+5.6860000000000002E+02;	+4.0279784006282648E+00;	+0.0000000000000000E+00
+5.6879999999999995E+02;	+4.0279476240258356E+00;	+0.0000000000000000E+00
+5.6900000000000000E+02;	+4.0279132733663490E+00;	+0.0000000000000000E+00
+5.6920000000000005E+02;	+4.0278721717102020E+00;	+0.0000000000000000E+00
+5.6939999999999998E+02;	+4.0278409979903218E+00;	+0.0000000000000000E+00
+5.6960000000000002E+02;	+4.0277975136294719E+00;	+0.0000000000000000E+00
+5.6979999999999995E+02;	+4.0277587946780278E+00;	+0.0000000000000000E+00
+5.7000000000000000E+02;	+4.0277252382534430E+00;	+0.0000000000000000E+00
+5.7020000000000005E+02;	+4.0970764399324375E+00;	+1.0000997058197185E+00
+5.7039999999999998E+02;	+4.0976887950414165E+00;	+1.0001629276985446E+00
+5.7060000000000002E+02;	+4.0981156963009182E+00;	+1.0001799852093809E+00
+5.7079999999999995E+02;	+4.0984715135367429E+00;	+1.0001876710064146E+00
+5.7100000000000000E+02;	+4.0987755069452545E+00;	+1.0001937700582546E+00
+5.7120000000000005E+02;	+4.0990520992496657E+00;	+1.0001954063892360E+00
+5.7139999999999998E+02;	+4.0993159837956563E+00;	+1.0001993236664337E+00
+5.7160000000000002E+02;	+4.0995560412946022E+00;	+1.0002020508847360E+00
+5.7179999999999995E+02;	+4.0997837881525792E+00;	+1.0002028442573332E+00
+5.7200000000000000E+02;	+4.0999918776967448E+00;	+1.0002013070979263E+00
+5.7220000000000005E+02;	+4.1001977830949325E+00;	+1.0002025467426092E+00
+5.7239999999999998E+02;	+4.1003959447028313E+00;	+1.0002046293456763E+00
+5.7260000000000002E+02;	+4.1005887452251448E+00;	+1.0002055714756353E+00
+5.7279999999999995E+02;	+4.1007753904269739E+00;	+1.0002064144340197E+00
+5.7300000000000000E+02;	+4.1009574687781187E+00;	+1.0002098358533444E+00
+5.7320000000000005E+02;	+4.1011325975738773E+00;	+1.0002082491081505E+00
+5.7339999999999998E+02;	+4.1012968056397421E+00;	+1.0002083482797250E+00
+5.7360000000000002E+02;	+4.1014659776737394E+00;	+1.0002089433091728E+00
+5.7379999999999995E+02;	+4.1016272073587237E+00;	+1.0002080011792138E+00
+5.7400000000000000E+02;	+4.1017967765101719E+00;	+1.0002123647284975E+00
+5.7420000000000005E+02;	+4.1019423200558522E+00;	+1.0002107779833034E+00
+5.7439999999999998E+02;	+4.1020900477475122E+00;	+1.0002100341964939E+00
+5.7460000000000002E+02;	+4.1022409523787786E+00;	+1.0002112738411768E+00
+5.7479999999999995E+02;	+4.1023825247499532E+00;	+1.0002080507650011E+00
+5.7500000000000000E+02;	+4.1025290610892604E+00;	+1.0002097366817697E+00
+5.7520000000000005E+02;	+4.1026755974285694E+00;	+1.0002117201132623E+00
+5.7539999999999998E+02;	+4.1028139928601375E+00;	+1.0002110259122403E+00
+5.7560000000000002E+02;	+4.1029537782027834E+00;	+1.0002114721843258E+00
+5.7579999999999995E+02;	+4.1030872096662181E+00;	+1.0002127614147962E+00
+5.7600000000000000E+02;	+4.1032182584249490E+00;	+1.0002133068584567E+00
+5.7620000000000005E+02;	+4.1033516898883837E+00;	+1.0002132572726692E+00
+5.7639999999999998E+02;	+4.1034771790028044E+00;	+1.0002115217701133E+00
+5.7660000000000002E+02;	+4.1036123974947678E+00;	+1.0002111250838148E+00
+5.7679999999999995E+02;	+4.1037408649900691E+00;	+1.0002136539589677E+00
+5.7700000000000000E+02;	+4.1038667512219398E+00;	+1.0002122159711357E+00
+5.7720000000000005E+02;	+4.1039930345712632E+00;	+1.0002126126574340E+00
+5.7739999999999998E+02;	+4.1041177294507820E+00;	+1.0002138523021167E+00
+5.7760000000000002E+02;	+4.1042358718923655E+00;	+1.0002132076868817E+00
+5.7779999999999995E+02;	+4.1043502417181656E+00;	+1.0002108275690909E+00
+5.7800000000000000E+02;	+4.1044757308325872E+00;	+1.0002141994026281E+00
+5.7820000000000005E+02;	+4.1045918876869161E+00;	+1.0002122159711355E+00
+5.7839999999999998E+02;	+4.1047124128332033E+00;	+1.0002118688706243E+00
+5.7860000000000002E+02;	+4.1048234071606737E+00;	+1.0002100837822809E+00
+5.7879999999999995E+02;	+4.1049405568086312E+00;	+1.0002129101721580E+00
+5.7900000000000000E+02;	+4.1050565151042342E+00;	+1.0002140010594789E+00
+5.7920000000000005E+02;	+4.1051653252857259E+00;	+1.0002148936036506E+00
+5.7939999999999998E+02;	+4.1052753268195694E+00;	+1.0002118688706245E+00
+5.7960000000000002E+02;	+4.1053875124993926E+00;	+1.0002128605863705E+00
+5.7979999999999995E+02;	+4.1054953298872574E+00;	+1.0002094391670460E+00
+5.8000000000000000E+02;	+4.1056039415100232E+00;	+1.0002109763264526E+00
+5.8020000000000005E+02;	+4.1057121560153389E+00;	+1.0002128605863707E+00
+5.8039999999999998E+02;	+4.1058169950223231E+00;	+1.0002127614147962E+00
+5.8060000000000002E+02;	+4.1059230253816601E+00;	+1.0002117201132625E+00
+5.8079999999999995E+02;	+4.1060270701537425E+00;	+1.0002106788117289E+00
+5.8100000000000000E+02;	+4.1061350861003332E+00;	+1.0002130093437327E+00
+5.8120000000000005E+02;	+4.1062391308724164E+00;	+1.0002139514736916E+00
+5.8139999999999998E+02;	+4.1063435727619497E+00;	+1.0002122159711357E+00
+5.8160000000000002E+02;	+4.1064436463595255E+00;	+1.0002119184564118E+00
+5.8179999999999995E+02;	+4.1065510666299403E+00;	+1.0002134060300312E+00
+5.8200000000000000E+02;	+4.1066523315798671E+00;	+1.0002142985742029E+00
+5.8220000000000005E+02;	+4.1067424772411778E+00;	+1.0002114721843260E+00
+5.8239999999999998E+02;	+4.1068469191307102E+00;	+1.0002119680421990E+00
+5.8260000000000002E+02;	+4.1069378590269210E+00;	+1.0002104308827924E+00
+5.8279999999999995E+02;	+4.1070428965926311E+00;	+1.0002117696990498E+00
+5.8300000000000000E+02;	+4.1071391975744254E+00;	+1.0002128110005832E+00
+5.8320000000000005E+02;	+4.1072323216166149E+00;	+1.0002121663853483E+00
+5.8339999999999998E+02;	+4.1073286225984083E+00;	+1.0002127614147962E+00
+5.8360000000000002E+02;	+4.1074243279040275E+00;	+1.0002104804685796E+00
+5.8379999999999995E+02;	+4.1075220187968995E+00;	+1.0002110754980273E+00
+5.8400000000000000E+02;	+4.1076159370739900E+00;	+1.0002121663853485E+00
+5.8420000000000005E+02;	+4.1077066784114749E+00;	+1.0002100341964937E+00
+5.8439999999999998E+02;	+4.1078049649805228E+00;	+1.0002131581010945E+00
+5.8460000000000002E+02;	+4.1078895509975206E+00;	+1.0002100837822809E+00
+5.8479999999999995E+02;	+4.1079816822460833E+00;	+1.0002112242553893E+00
+5.8500000000000000E+02;	+4.1080714307899404E+00;	+1.0002109267406654E+00
+5.8520000000000005E+02;	+4.1081601865401725E+00;	+1.0002124639000722E+00
+5.8539999999999998E+02;	+4.1082477509380517E+00;	+1.0002111250838146E+00
+5.8560000000000002E+02;	+4.1083341239835791E+00;	+1.0002117201132623E+00
+5.8579999999999995E+02;	+4.1084244682036131E+00;	+1.0002103317112176E+00
+5.8600000000000000E+02;	+4.1085152095410971E+00;	+1.0002120176279865E+00
+5.8620000000000005E+02;	+4.1086081350245607E+00;	+1.0002125630716467E+00
+5.8639999999999998E+02;	+4.1086962950986159E+00;	+1.0002138027163296E+00
+5.8660000000000002E+02;	+4.1087820724679665E+00;	+1.0002149927752253E+00
+5.8679999999999995E+02;	+4.1088607017232057E+00;	+1.0002126622432215E+00
+5.8700000000000000E+02;	+4.1089544214415703E+00;	+1.0002160340767590E+00
+5.8720000000000005E+02;	+4.1090272924937734E+00;	+1.0002135052016057E+00
+5.8739999999999998E+02;	+4.1090999649872524E+00;	+1.0002122159711357E+00
+5.8760000000000002E+02;	+4.1091857423566021E+00;	+1.0002121663853483E+00
+5.8779999999999995E+02;	+4.1092742995481082E+00;	+1.0002132076868817E+00
+5.8800000000000000E+02;	+4.1093539215969743E+00;	+1.0002128110005832E+00
+5.8820000000000005E+02;	+4.1094448614931833E+00;	+1.0002136043731804E+00
+5.8839999999999998E+02;	+4.1095298446276338E+00;	+1.0002133564442437E+00
+5.8860000000000002E+02;	+4.1096068854130685E+00;	+1.0002113730127513E+00
+5.8879999999999995E+02;	+4.1096869045793856E+00;	+1.0002101829538557E+00
+5.8900000000000000E+02;	+4.1097699021265806E+00;	+1.0002121167995610E+00
+5.8920000000000005E+02;	+4.1098495241754458E+00;	+1.0002113234269638E+00
+5.8939999999999998E+02;	+4.1099289476655860E+00;	+1.0002112242553893E+00
+5.8960000000000002E+02;	+4.1100043999812188E+00;	+1.0002106292259414E+00
+5.8979999999999995E+02;	+4.1100887874394925E+00;	+1.0002100837822812E+00
+5.9000000000000000E+02;	+4.1101678138121818E+00;	+1.0002107283975161E+00
+5.9020000000000005E+02;	+4.1102466416261452E+00;	+1.0002101829538557E+00
+5.9039999999999998E+02;	+4.1103218953830529E+00;	+1.0002090920665347E+00
+5.9060000000000002E+02;	+4.1103941707590801E+00;	+1.0002099846107064E+00
+5.9079999999999995E+02;	+4.1104710129857898E+00;	+1.0002096870959825E+00
+5.9100000000000000E+02;	+4.1105548047678875E+00;	+1.0002112738411764E+00
+5.9120000000000005E+02;	+4.1106326397882249E+00;	+1.0002136043731802E+00
+5.9139999999999998E+02;	+4.1107051137229771E+00;	+1.0002129101721582E+00
+5.9160000000000002E+02;	+4.1107849343305674E+00;	+1.0002124639000722E+00
+5.9179999999999995E+02;	+4.1108633650270807E+00;	+1.0002136539589677E+00
+5.9200000000000000E+02;	+4.1109320663460514E+00;	+1.0002109267406656E+00
+5.9220000000000005E+02;	+4.1110031503697266E+00;	+1.0002092408238967E+00
+5.9239999999999998E+02;	+4.1110815810662400E+00;	+1.0002122655569228E+00
+5.9260000000000002E+02;	+4.1111616002325553E+00;	+1.0002137531305424E+00
+5.9279999999999995E+02;	+4.1112408251639705E+00;	+1.0002149431894380E+00
+5.9300000000000000E+02;	+4.1113105192765671E+00;	+1.0002126126574340E+00
+5.9320000000000005E+02;	+4.1113814047415174E+00;	+1.0002139018879044E+00
+5.9339999999999998E+02;	+4.1114570556158752E+00;	+1.0002128605863707E+00
+5.9360000000000002E+02;	+4.1115259554935717E+00;	+1.0002131085153072E+00
+5.9379999999999995E+02;	+4.1115936640189163E+00;	+1.0002132572726692E+00
+5.9400000000000000E+02;	+4.1116673293060204E+00;	+1.0002132572726692E+00
+5.9420000000000005E+02;	+4.1117398032407735E+00;	+1.0002128605863707E+00
+5.9439999999999998E+02;	+4.1118184324960119E+00;	+1.0002153894615238E+00
+5.9460000000000002E+02;	+4.1118865381388057E+00;	+1.0002131085153072E+00
+5.9479999999999995E+02;	+4.1119496798134678E+00;	+1.0002113234269638E+00
+5.9500000000000000E+02;	+4.1120199696022413E+00;	+1.0002109763264526E+00
+5.9520000000000005E+02;	+4.1120912521846416E+00;	+1.0002114721843258E+00
+5.9539999999999998E+02;	+4.1121532025069500E+00;	+1.0002126622432213E+00
+5.9560000000000002E+02;	+4.1122226980608234E+00;	+1.0002110259122399E+00
+5.9579999999999995E+02;	+4.1122953705543006E+00;	+1.0002122655569230E+00
+5.9600000000000000E+02;	+4.1123672488128777E+00;	+1.0002122159711357E+00
+5.9620000000000005E+02;	+4.1124311847224400E+00;	+1.0002116209416878E+00
+5.9639999999999998E+02;	+4.1125004817175883E+00;	+1.0002133564442437E+00
+5.9660000000000002E+02;	+4.1125594536590162E+00;	+1.0002102325396429E+00
+5.9679999999999995E+02;	+4.1126305376826906E+00;	+1.0002111746696019E+00
+5.9700000000000000E+02;	+4.1127014231476409E+00;	+1.0002108275690906E+00
+5.9720000000000005E+02;	+4.1127681388793578E+00;	+1.0002115713559006E+00
+5.9739999999999998E+02;	+4.1128344574936255E+00;	+1.0002141498168411E+00
+5.9760000000000002E+02;	+4.1129001804317165E+00;	+1.0002136539589677E+00
+5.9779999999999995E+02;	+4.1129647120174537E+00;	+1.0002105300543669E+00
+5.9800000000000000E+02;	+4.1130280522508409E+00;	+1.0002115713559003E+00
+5.9820000000000005E+02;	+4.1130902011318753E+00;	+1.0002105300543669E+00
+5.9839999999999998E+02;	+4.1131557255112403E+00;	+1.0002114225985386E+00
+5.9860000000000002E+02;	+4.1132258167412887E+00;	+1.0002133068584567E+00
+5.9879999999999995E+02;	+4.1132933267079075E+00;	+1.0002127614147962E+00
+5.9900000000000000E+02;	+4.1133507101795335E+00;	+1.0002128605863705E+00
+5.9920000000000005E+02;	+4.1134049167115538E+00;	+1.0002084474512998E+00
+5.9939999999999998E+02;	+4.1134676612687642E+00;	+1.0002099350249192E+00
+5.9960000000000002E+02;	+4.1135355683528338E+00;	+1.0002112738411766E+00
+5.9979999999999995E+02;	+4.1136002984972979E+00;	+1.0002114225985386E+00
+6.0000000000000000E+02;	+4.1136640358481351E+00;	+1.0002133068584564E+00
+6.0020000000000005E+02;	+4.0444103265032867E+00;	+0.0000000000000000E+00
+6.0039999999999998E+02;	+4.0438160402383163E+00;	+0.0000000000000000E+00
+6.0060000000000002E+02;	+4.0434060164704695E+00;	+0.0000000000000000E+00
+6.0079999999999995E+02;	+4.0430728349293323E+00;	+0.0000000000000000E+00
+6.0100000000000000E+02;	+4.0427831377490477E+00;	+0.0000000000000000E+00
+6.0120000000000005E+02;	+4.0425262027584461E+00;	+0.0000000000000000E+00
+6.0139999999999998E+02;	+4.0422921020212597E+00;	+0.0000000000000000E+00
+6.0160000000000002E+02;	+4.0420726946297476E+00;	+0.0000000000000000E+00
+6.0179999999999995E+02;	+4.0418729445520460E+00;	+0.0000000000000000E+00
+6.0200000000000000E+02;	+4.0416815339408094E+00;	+0.0000000000000000E+00
+6.0220000000000005E+02;	+4.0415087878497546E+00;	+0.0000000000000000E+00
+6.0239999999999998E+02;	+4.0413400129332073E+00;	+0.0000000000000000E+00
+6.0260000000000002E+02;	+4.0411748120737165E+00;	+0.0000000000000000E+00
+6.0279999999999995E+02;	+4.0410179506806907E+00;	+0.0000000000000000E+00
+6.0300000000000000E+02;	+4.0408587065829602E+00;	+0.0000000000000000E+00
+6.0320000000000005E+02;	+4.0407093904214975E+00;	+0.0000000000000000E+00
+6.0339999999999998E+02;	+4.0405801286912952E+00;	+0.0000000000000000E+00
+6.0360000000000002E+02;	+4.0404385563201215E+00;	+0.0000000000000000E+00
+6.0379999999999995E+02;	+4.0403015507996294E+00;	+0.0000000000000000E+00
+6.0400000000000000E+02;	+4.0401710977170753E+00;	+0.0000000000000000E+00
+6.0420000000000005E+02;	+4.0400481898660834E+00;	+0.0000000000000000E+00
+6.0439999999999998E+02;	+4.0399316358943036E+00;	+0.0000000000000000E+00
+6.0460000000000002E+02;	+4.0398005871355727E+00;	+0.0000000000000000E+00
+6.0479999999999995E+02;	+4.0396925711889828E+00;	+0.0000000000000000E+00
+6.0500000000000000E+02;	+4.0395823710964143E+00;	+0.0000000000000000E+00
+6.0520000000000005E+02;	+4.0394620445088520E+00;	+0.0000000000000000E+00
+6.0539999999999998E+02;	+4.0393520429750085E+00;	+0.0000000000000000E+00
+6.0560000000000002E+02;	+4.0392513737012559E+00;	+0.0000000000000000E+00
+6.0579999999999995E+02;	+4.0391417692848632E+00;	+0.0000000000000000E+00
+6.0600000000000000E+02;	+4.0390383201889568E+00;	+0.0000000000000000E+00
+6.0620000000000005E+02;	+4.0389263330678595E+00;	+0.0000000000000000E+00
+6.0639999999999998E+02;	+4.0388276493813606E+00;	+0.0000000000000000E+00
+6.0660000000000002E+02;	+4.0387351210153488E+00;	+0.0000000000000000E+00
+6.0679999999999995E+02;	+4.0386406070620815E+00;	+0.0000000000000000E+00
+6.0700000000000000E+02;	+4.0385456959913641E+00;	+0.0000000000000000E+00
+6.0720000000000005E+02;	+4.0384503878031959E+00;	+0.0000000000000000E+00
+6.0739999999999998E+02;	+4.0383638161989444E+00;	+0.0000000000000000E+00
+6.0760000000000002E+02;	+4.0382714863916567E+00;	+0.0000000000000000E+00
+6.0779999999999995E+02;	+4.0381781637907421E+00;	+0.0000000000000000E+00
+6.0800000000000000E+02;	+4.0380933792150184E+00;	+0.0000000000000000E+00
+6.0820000000000005E+02;	+4.0380083960805688E+00;	+0.0000000000000000E+00
+6.0839999999999998E+02;	+4.0379226187112174E+00;	+0.0000000000000000E+00
+6.0860000000000002E+02;	+4.0378302889039297E+00;	+0.0000000000000000E+00
+6.0879999999999995E+02;	+4.0377472913567347E+00;	+0.0000000000000000E+00
+6.0900000000000000E+02;	+4.0376605211937564E+00;	+0.0000000000000000E+00
+6.0920000000000005E+02;	+4.0375870544653765E+00;	+0.0000000000000000E+00
+6.0939999999999998E+02;	+4.0375010785373009E+00;	+0.0000000000000000E+00
+6.0960000000000002E+02;	+4.0374206622535338E+00;	+0.0000000000000000E+00
+6.0979999999999995E+02;	+4.0373402459697676E+00;	+0.0000000000000000E+00
+6.1000000000000000E+02;	+4.0372618152732542E+00;	+0.0000000000000000E+00
+6.1020000000000005E+02;	+4.0371851716052687E+00;	+0.0000000000000000E+00
+6.1039999999999998E+02;	+4.0371065423500312E+00;	+0.0000000000000000E+00
+6.1060000000000002E+02;	+4.0370402237357643E+00;	+0.0000000000000000E+00
+6.1079999999999995E+02;	+4.0369721180929696E+00;	+0.0000000000000000E+00
+6.1100000000000000E+02;	+4.0368976585709637E+00;	+0.0000000000000000E+00
+6.1120000000000005E+02;	+4.0368198235506263E+00;	+0.0000000000000000E+00
+6.1139999999999998E+02;	+4.0367479452920501E+00;	+0.0000000000000000E+00
+6.1160000000000002E+02;	+4.0366848036173879E+00;	+0.0000000000000000E+00
+6.1179999999999995E+02;	+4.0366168965333182E+00;	+0.0000000000000000E+00
+6.1200000000000000E+02;	+4.0365414442176863E+00;	+0.0000000000000000E+00
+6.1220000000000005E+02;	+4.0364790967779269E+00;	+0.0000000000000000E+00
+6.1239999999999998E+02;	+4.0363988790528857E+00;	+0.0000000000000000E+00
+6.1260000000000002E+02;	+4.0363319647624429E+00;	+0.0000000000000000E+00
+6.1279999999999995E+02;	+4.0362721985861123E+00;	+0.0000000000000000E+00
+6.1300000000000000E+02;	+4.0362102482638038E+00;	+0.0000000000000000E+00
+6.1320000000000005E+02;	+4.0361425397384600E+00;	+0.0000000000000000E+00
+6.1339999999999998E+02;	+4.0360788023876220E+00;	+0.0000000000000000E+00
+6.1360000000000002E+02;	+4.0360071226877716E+00;	+0.0000000000000000E+00
+6.1379999999999995E+02;	+4.0359461651590891E+00;	+0.0000000000000000E+00
+6.1400000000000000E+02;	+4.0358780595162935E+00;	+0.0000000000000000E+00
+6.1420000000000005E+02;	+4.0358117409020267E+00;	+0.0000000000000000E+00
+6.1439999999999998E+02;	+4.0357505848146191E+00;	+0.0000000000000000E+00
+6.1460000000000002E+02;	+4.0356860532288810E+00;	+0.0000000000000000E+00
+6.1479999999999995E+02;	+4.0356292654334309E+00;	+0.0000000000000000E+00
+6.1500000000000000E+02;	+4.0355645352889669E+00;	+0.0000000000000000E+00
+6.1520000000000005E+02;	+4.0355017907317565E+00;	+0.0000000000000000E+00
+6.1539999999999998E+02;	+4.0354432159077787E+00;	+0.0000000000000000E+00
+6.1560000000000002E+02;	+4.0353824569378220E+00;	+0.0000000000000000E+00
+6.1579999999999995E+02;	+4.0353272576121748E+00;	+0.0000000000000000E+00
+6.1600000000000000E+02;	+4.0352716611690767E+00;	+0.0000000000000000E+00
+6.1620000000000005E+02;	+4.0352178517545072E+00;	+0.0000000000000000E+00
+6.1639999999999998E+02;	+4.0351566956670988E+00;	+0.0000000000000000E+00
+6.1660000000000002E+02;	+4.0351003049890997E+00;	+0.0000000000000000E+00
+6.1679999999999995E+02;	+4.0350504667490368E+00;	+0.0000000000000000E+00
+6.1700000000000000E+02;	+4.0349847438109467E+00;	+0.0000000000000000E+00
+6.1720000000000005E+02;	+4.0349345084534329E+00;	+0.0000000000000000E+00
+6.1739999999999998E+02;	+4.0348747422771023E+00;	+0.0000000000000000E+00
+6.1760000000000002E+02;	+4.0348185501578291E+00;	+0.0000000000000000E+00
+6.1779999999999995E+02;	+4.0347663292130624E+00;	+0.0000000000000000E+00
+6.1800000000000000E+02;	+4.0347115270048661E+00;	+0.0000000000000000E+00
+6.1820000000000005E+02;	+4.0346575190315708E+00;	+0.0000000000000000E+00
+6.1839999999999998E+02;	+4.0346049009693532E+00;	+0.0000000000000000E+00
+6.1860000000000002E+02;	+4.0345552612880153E+00;	+0.0000000000000000E+00
+6.1879999999999995E+02;	+4.0345016504321718E+00;	+0.0000000000000000E+00
+6.1900000000000000E+02;	+4.0344470467827005E+00;	+0.0000000000000000E+00
+6.1920000000000005E+02;	+4.0343962157490099E+00;	+0.0000000000000000E+00
+6.1939999999999998E+02;	+4.0343477674200248E+00;	+0.0000000000000000E+00
+6.1960000000000002E+02;	+4.0342975320625118E+00;	+0.0000000000000000E+00
+6.1979999999999995E+02;	+4.0342465024700980E+00;	+0.0000000000000000E+00
+6.2000000000000000E+02;	+4.0342004368458158E+00;	+0.0000000000000000E+00
