Time [s];	Voltage [V];	Current [A]
+1.3600000000000000E+01;	-3.4659775709087060E-05;	-3.1103928531739698E-04
+1.3640000000000001E+01;	-3.8233832765377962E-05;	-3.1103928531739698E-04
+1.3680000000000000E+01;	-2.7511661596505148E-05;	-3.1100935019136284E-04
+1.3720000000000001E+01;	-3.5851128061183991E-05;	-3.1109915556946525E-04
+1.3760000000000000E+01;	-4.2999242173765904E-05;	-3.1109915556946525E-04
+1.3800000000000001E+01;	-3.8233832765377962E-05;	-3.1100935019136284E-04
+1.3840000000000000E+01;	-3.8233832765377962E-05;	-3.1094947993929461E-04
+1.3880000000000001E+01;	-3.5851128061183991E-05;	-3.1097941506532875E-04
+1.3920000000000000E+01;	-4.0616537469571933E-05;	-3.1097941506532875E-04
+1.3960000000000001E+01;	-3.7042480413281031E-05;	-3.1100935019136284E-04
+1.4000000000000000E+01;	-3.5851128061183991E-05;	-3.1112909069549934E-04
+1.4040000000000001E+01;	-3.8233832765377962E-05;	-3.1109915556946525E-04
+1.4080000000000000E+01;	-4.5381946877959874E-05;	-3.1112909069549934E-04
+1.4120000000000001E+01;	-3.9425185117475002E-05;	-3.1118896094756762E-04
+1.4160000000000000E+01;	-4.7764651582153845E-05;	-3.1109915556946525E-04
+1.4200000000000001E+01;	-4.6573299230056914E-05;	-3.1115902582153348E-04
+1.4240000000000000E+01;	-4.4190594525862943E-05;	-3.1118896094756762E-04
+1.4280000000000001E+01;	-4.4190594525862943E-05;	-3.1115902582153348E-04
+1.4320000000000000E+01;	-4.0616537469571933E-05;	-3.1112909069549934E-04
+1.4359999999999999E+01;	-3.9425185117475002E-05;	-3.1121889607360170E-04
+1.4400000000000000E+01;	-4.2999242173765904E-05;	-3.1115902582153348E-04
+1.4440000000000000E+01;	-3.7042480413281031E-05;	-3.1109915556946525E-04
+1.4480000000000000E+01;	-4.5381946877959874E-05;	-3.1112909069549934E-04
+1.4520000000000000E+01;	-3.9425185117475002E-05;	-3.1109915556946525E-04
+1.4560000000000000E+01;	-4.0616537469571933E-05;	-3.1103928531739698E-04
+1.4600000000000000E+01;	-4.0616537469571933E-05;	-3.1112909069549934E-04
+1.4640000000000001E+01;	-4.4190594525862943E-05;	-3.1106922044343111E-04
+1.4680000000000000E+01;	-3.7042480413281031E-05;	-3.1112909069549934E-04
+1.4720000000000001E+01;	-3.4659775709087060E-05;	-3.1112909069549934E-04
+1.4760000000000000E+01;	-4.0616537469571933E-05;	-3.1109915556946525E-04
+1.4800000000000001E+01;	-4.1807889821668972E-05;	-3.1118896094756762E-04
+1.4840000000000000E+01;	-4.2999242173765904E-05;	-3.1115902582153348E-04
+1.4880000000000001E+01;	-3.8233832765377962E-05;	-3.1121889607360170E-04
+1.4920000000000000E+01;	-4.0616537469571933E-05;	-3.1127876632566998E-04
+1.4960000000000001E+01;	-4.5381946877959874E-05;	-3.1118896094756762E-04
+1.5000000000000000E+01;	-4.0616537469571933E-05;	-3.1121889607360170E-04
+1.5039999999999999E+01;	+2.9999692656573052E+00;	+5.0234899793415002E-03
+1.5080000000000000E+01;	+2.9999764137714178E+00;	+4.8929129595806538E-03
+1.5119999999999999E+01;	+2.9999728397143612E+00;	+4.7653893226752885E-03
+1.5160000000000000E+01;	+2.9999728397143612E+00;	+4.6410986793816080E-03
+1.5199999999999999E+01;	+2.9999692656573052E+00;	+4.5198314838173735E-03
+1.5240000000000000E+01;	+2.9999680743049528E+00;	+4.4017374116127571E-03
+1.5279999999999999E+01;	+2.9999752224190654E+00;	+4.2866967222636209E-03
+1.5320000000000000E+01;	+2.9999585434861364E+00;	+4.1745298050137603E-03
+1.5359999999999999E+01;	+2.9999513953720238E+00;	+4.0652366598631752E-03
+1.5400000000000000E+01;	+2.9999752224190654E+00;	+3.9587274814337639E-03
+1.5440000000000000E+01;	+2.9999668829526009E+00;	+3.8549423994734583E-03
+1.5480000000000000E+01;	+2.9999680743049528E+00;	+3.7537018032260529E-03
+1.5520000000000000E+01;	+2.9999525867243757E+00;	+3.6549757575655138E-03
+1.5560000000000000E+01;	+2.9999633088955449E+00;	+3.5588540678699434E-03
+1.5600000000000000E+01;	+2.9999656916002486E+00;	+3.4651271882571028E-03
+1.5640000000000001E+01;	+2.9999668829526009E+00;	+3.3737053133488901E-03
+1.5680000000000000E+01;	+2.9999585434861364E+00;	+3.2846483133973730E-03
+1.5720000000000001E+01;	+2.9999561607814322E+00;	+3.1975670317641080E-03
+1.5760000000000000E+01;	+2.9999597348384883E+00;	+3.1128206899615042E-03
+1.5800000000000001E+01;	+2.9999633088955449E+00;	+3.0301398718552554E-03
+1.5840000000000000E+01;	+2.9999668829526009E+00;	+2.9496443179494974E-03
+1.5880000000000001E+01;	+2.9999728397143612E+00;	+2.8710945472359578E-03
+1.5920000000000000E+01;	+2.9999645002478967E+00;	+2.7945204948406697E-03
+1.5960000000000001E+01;	+2.9999621175431925E+00;	+2.7197724851334639E-03
+1.6000000000000000E+01;	+2.9999740310667136E+00;	+2.6468804532403731E-03
+1.6039999999999999E+01;	+2.9999728397143612E+00;	+2.5756348532791594E-03
+1.6079999999999998E+01;	+2.9999692656573052E+00;	+2.5062751662580955E-03
+1.6120000000000001E+01;	+2.9999680743049528E+00;	+2.4386517165470105E-03
+1.6160000000000000E+01;	+2.9999609261908406E+00;	+2.3727046338938365E-03
+1.6199999999999999E+01;	+2.9999490126673196E+00;	+2.3083141777944373E-03
+1.6239999999999998E+01;	+2.9999621175431925E+00;	+2.2455402185008804E-03
+1.6280000000000001E+01;	+2.9999633088955449E+00;	+2.1842330803829957E-03
+1.6320000000000000E+01;	+2.9999573521337841E+00;	+2.1245125039449195E-03
+1.6359999999999999E+01;	+2.9999621175431925E+00;	+2.0661988784304469E-03
+1.6399999999999999E+01;	+2.9999752224190654E+00;	+2.0092922038395782E-03
+1.6440000000000001E+01;	+2.9999692656573052E+00;	+1.9536727396681770E-03
+1.6480000000000000E+01;	+2.9999752224190654E+00;	+1.8995200966724476E-03
+1.6520000000000000E+01;	+2.9999847532378823E+00;	+1.8465648587180834E-03
+1.6559999999999999E+01;	+2.9999728397143612E+00;	+1.7950165716873227E-03
+1.6600000000000001E+01;	+2.9999740310667136E+00;	+1.7448453004541319E-03
+1.6640000000000001E+01;	+2.9999871359425865E+00;	+1.6956918235061012E-03
+1.6680000000000000E+01;	+2.9999978581137556E+00;	+1.6477357515994355E-03
+1.6719999999999999E+01;	+2.9999633088955449E+00;	+1.6010668901122371E-03
+1.6760000000000002E+01;	+2.9999585434861364E+00;	+1.5554457580362329E-03
+1.6800000000000001E+01;	+2.9999537780767280E+00;	+1.5109022904974572E-03
+1.6840000000000000E+01;	+2.9999585434861364E+00;	+1.4674364874959101E-03
+1.6879999999999999E+01;	+2.9999764137714178E+00;	+1.4251680895357277E-03
+1.6920000000000002E+01;	+2.9999549694290799E+00;	+1.3837977453565692E-03
+1.6960000000000001E+01;	+2.9999490126673196E+00;	+1.3433853252105025E-03
+1.7000000000000000E+01;	+2.9999406732008547E+00;	+1.3040206344756302E-03
+1.7039999999999999E+01;	+2.9999561607814322E+00;	+1.2654641921436792E-03
+1.7079999999999998E+01;	+2.9999573521337841E+00;	+1.2280153494749909E-03
+1.7120000000000001E+01;	+2.9999537780767280E+00;	+1.1913747552092238E-03
+1.7160000000000000E+01;	+2.9999585434861364E+00;	+1.1556322147244804E-03
+1.7199999999999999E+01;	+2.9999561607814322E+00;	+1.1206979226426584E-03
+1.7240000000000002E+01;	+2.9999561607814322E+00;	+1.0867215545939282E-03
+1.7280000000000001E+01;	+2.9999645002478967E+00;	+1.0534636295700171E-03
+1.7320000000000000E+01;	+2.9999609261908406E+00;	+1.0210139529490273E-03
+1.7359999999999999E+01;	+2.9999645002478967E+00;	+9.8937252473095885E-04
+1.7399999999999999E+01;	+2.9999442472579112E+00;	+9.5850940978977760E-04
+1.7440000000000001E+01;	+2.9999490126673196E+00;	+9.2836473787341535E-04
+1.7480000000000000E+01;	+2.9999692656573052E+00;	+8.9896844410790615E-04
+1.7520000000000000E+01;	+2.9999645002478967E+00;	+8.7014091773704525E-04
+1.7559999999999999E+01;	+2.9999668829526009E+00;	+8.4203183439100337E-04
+1.7600000000000001E+01;	+2.9999776051237697E+00;	+8.1470106432184866E-04
+1.7640000000000001E+01;	+2.9999692656573052E+00;	+7.8796899677337651E-04
+1.7680000000000000E+01;	+2.9999633088955449E+00;	+7.6192543712368913E-04
+1.7719999999999999E+01;	+2.9999728397143612E+00;	+7.3633090436451350E-04
+1.7760000000000002E+01;	+2.9999728397143612E+00;	+7.1151468488222526E-04
+1.7800000000000001E+01;	+2.9999680743049528E+00;	+6.8723729766855110E-04
+1.7840000000000000E+01;	+2.9999692656573052E+00;	+6.6346880759745707E-04
+1.7879999999999999E+01;	+2.9999764137714178E+00;	+6.4038882542514792E-04
+1.7920000000000002E+01;	+2.9999633088955449E+00;	+6.1784767552145305E-04
+1.7960000000000001E+01;	+2.9999585434861364E+00;	+5.9572561738223579E-04
+1.8000000000000000E+01;	+2.9999454386102631E+00;	+5.7408252125956455E-04
+1.8039999999999999E+01;	+2.9999549694290799E+00;	+5.5321773841378059E-04
+1.8079999999999998E+01;	+2.9999597348384883E+00;	+5.3259243657626952E-04
+1.8120000000000001E+01;	+2.9999525867243757E+00;	+5.1244609675530446E-04
+1.8160000000000000E+01;	+2.9999525867243757E+00;	+4.9295832970709013E-04
+1.8199999999999999E+01;	+2.9999609261908406E+00;	+4.7385971929731933E-04
+1.8240000000000002E+01;	+2.9999573521337841E+00;	+4.5527000603012868E-04
+1.8280000000000001E+01;	+2.9999645002478967E+00;	+4.3703951427534753E-04
+1.8320000000000000E+01;	+2.9999478213149673E+00;	+4.1922811428504405E-04
+1.8359999999999999E+01;	+2.9999573521337841E+00;	+4.0186574118525250E-04
+1.8399999999999999E+01;	+2.9999656916002486E+00;	+3.8492245984993862E-04
+1.8440000000000001E+01;	+2.9999513953720238E+00;	+3.6836833515306838E-04
+1.8480000000000000E+01;	+2.9999740310667136E+00;	+3.5220336709464173E-04
+1.8520000000000000E+01;	+2.9999645002478967E+00;	+3.3645749080069281E-04
+1.8559999999999999E+01;	+2.9999597348384883E+00;	+3.2101096576708511E-04
+1.8600000000000001E+01;	+2.9999609261908406E+00;	+3.0592366224588686E-04
+1.8640000000000001E+01;	+2.9999394818485028E+00;	+2.9125545048916640E-04
+1.8680000000000000E+01;	+2.9999537780767280E+00;	+2.7691652511882130E-04
+1.8719999999999999E+01;	+2.9999549694290799E+00;	+2.6281708075674915E-04
+1.8760000000000002E+01;	+2.9999513953720238E+00;	+2.4910679303312064E-04
+1.8800000000000001E+01;	+2.9999668829526009E+00;	+2.3581559707396981E-04
+1.8840000000000000E+01;	+2.9999633088955449E+00;	+2.2279381724912611E-04
+1.8879999999999999E+01;	+2.9999561607814322E+00;	+2.1007138868462367E-04
+1.8920000000000002E+01;	+2.9999466299626154E+00;	+1.9776805188459893E-04
+1.8960000000000001E+01;	+2.9999597348384883E+00;	+1.8558445558871070E-04
+1.9000000000000000E+01;	+2.9999740310667136E+00;	+1.7373014567919782E-04
+1.9039999999999999E+01;	+2.9999823705331781E+00;	+1.6214525190399206E-04
+1.9079999999999998E+01;	+2.9999645002478967E+00;	+1.5085970938912753E-04
+1.9120000000000001E+01;	+2.9999478213149673E+00;	+1.4002319376477484E-04
+1.9160000000000000E+01;	+2.9999466299626154E+00;	+1.2921661326645628E-04
+1.9199999999999999E+01;	+2.9999394818485028E+00;	+1.1870938402847896E-04
+1.9240000000000002E+01;	+2.9999823705331781E+00;	+1.0838176554670638E-04
+1.9280000000000001E+01;	+2.9999597348384883E+00;	+9.8353498325275032E-05
+1.9320000000000000E+01;	+2.9999609261908406E+00;	+8.8504841860048421E-05
+1.9359999999999999E+01;	+2.9999621175431925E+00;	+7.8895666403094798E-05
+1.9399999999999999E+01;	+2.9999513953720238E+00;	+6.9525971954414166E-05
+1.9440000000000001E+01;	+2.9999883272949388E+00;	+6.0485563892108891E-05
+1.9480000000000000E+01;	+2.9999645002478967E+00;	+5.1564896333940111E-05
+1.9520000000000000E+01;	+2.9999645002478967E+00;	+4.2763969279907825E-05
+1.9560000000000002E+01;	+2.9999418645532070E+00;	+3.4382133990353261E-05
+1.9600000000000001E+01;	+2.9999585434861364E+00;	+2.6209844583037567E-05
+1.9640000000000001E+01;	+2.9999656916002486E+00;	+1.8127360553824242E-05
+1.9680000000000000E+01;	+2.9999716483620094E+00;	+1.0104746776679161E-05
+1.9719999999999999E+01;	+2.9999525867243757E+00;	+2.4413545119435632E-06
+1.9759999999999998E+01;	+2.9999585434861364E+00;	-5.2220377527920341E-06
+1.9800000000000001E+01;	+2.9999537780767280E+00;	-1.2496273379084029E-05
+1.9840000000000000E+01;	+2.9999323337343902E+00;	-1.9800444131410143E-05
+1.9879999999999999E+01;	+2.9999347164390944E+00;	-2.6865133875463274E-05
+1.9920000000000002E+01;	+2.9999656916002486E+00;	-3.3810083115379911E-05
+1.9960000000000001E+01;	+2.9999537780767280E+00;	-4.0455681094955315E-05
+2.0000000000000000E+01;	+2.9999621175431925E+00;	-4.7161149326598956E-05
+2.0039999999999999E+01;	+2.9999656916002486E+00;	-5.3597201423935496E-05
+2.0079999999999998E+01;	+2.9999585434861364E+00;	-5.9913513017135535E-05
+2.0120000000000001E+01;	+2.9999692656573052E+00;	-6.6080148980164960E-05
+2.0160000000000000E+01;	+2.9999597348384883E+00;	-7.2097109313023773E-05
+2.0199999999999999E+01;	+2.9999537780767280E+00;	-7.7994329141746097E-05
+2.0240000000000002E+01;	+2.9999573521337841E+00;	-8.3682003088229545E-05
+2.0280000000000001E+01;	+3.0000050062278683E+00;	-8.9339741908678867E-05
+2.0320000000000000E+01;	+2.9999585434861364E+00;	-9.4728064594821088E-05
+2.0359999999999999E+01;	+2.9999704570096570E+00;	-1.0017625753303155E-04
+2.0399999999999999E+01;	+2.9999561607814322E+00;	-1.0547477484107139E-04
+2.0440000000000001E+01;	+2.9999656916002486E+00;	-1.1056374626687237E-04
+2.0480000000000000E+01;	+2.9999728397143612E+00;	-1.1556291231457099E-04
+2.0520000000000000E+01;	+2.9999656916002486E+00;	-1.2044233785813311E-04
+2.0560000000000002E+01;	+2.9999740310667136E+00;	-1.2529182827566111E-04
+2.0600000000000001E+01;	+2.9999680743049528E+00;	-1.2993177281095023E-04
+2.0640000000000001E+01;	+2.9999645002478967E+00;	-1.3439210659003462E-04
+2.0680000000000000E+01;	+2.9999537780767280E+00;	-1.3888237549515315E-04
+2.0719999999999999E+01;	+2.9999680743049528E+00;	-1.4334270927423754E-04
+2.0759999999999998E+01;	+2.9999597348384883E+00;	-1.4759349717108306E-04
+2.0800000000000001E+01;	+2.9999573521337841E+00;	-1.5166467431172384E-04
+2.0840000000000000E+01;	+2.9999656916002486E+00;	-1.5573585145236464E-04
+2.0879999999999999E+01;	+3.0000085802849243E+00;	-1.5974715834093716E-04
+2.0920000000000002E+01;	+3.0000002408184598E+00;	-1.6357885447330496E-04
+2.0960000000000001E+01;	+2.9999716483620094E+00;	-1.6732074522757040E-04
+2.1000000000000000E+01;	+2.9999573521337841E+00;	-1.7109257110786995E-04
+2.1039999999999999E+01;	+2.9999525867243757E+00;	-1.7465485110593063E-04
+2.1079999999999998E+01;	+2.9999656916002486E+00;	-1.7821713110399134E-04
+2.1120000000000001E+01;	+2.9999621175431925E+00;	-1.8171954084998378E-04
+2.1160000000000000E+01;	+2.9999668829526009E+00;	-1.8516208034390796E-04
+2.1199999999999999E+01;	+2.9999585434861364E+00;	-1.8845494420766156E-04
+2.1240000000000002E+01;	+2.9999633088955449E+00;	-1.9159813244124451E-04
+2.1280000000000001E+01;	+2.9999752224190654E+00;	-1.9471138554879333E-04
+2.1320000000000000E+01;	+2.9999633088955449E+00;	-1.9776476840427392E-04
+2.1359999999999999E+01;	+2.9999668829526009E+00;	-2.0075828100768627E-04
+2.1399999999999999E+01;	+2.9999561607814322E+00;	-2.0372185848506450E-04
+2.1440000000000001E+01;	+2.9999549694290799E+00;	-2.0662556571037445E-04
+2.1480000000000000E+01;	+2.9999490126673196E+00;	-2.0949933780965032E-04
+2.1520000000000000E+01;	+2.9999561607814322E+00;	-2.1219349915272141E-04
+2.1560000000000002E+01;	+2.9999609261908406E+00;	-2.1488766049579253E-04
+2.1600000000000001E+01;	+2.9999859445902346E+00;	-2.1743214620869304E-04
+2.1640000000000001E+01;	+2.9999561607814322E+00;	-2.1997663192159354E-04
+2.1680000000000000E+01;	+2.9999490126673196E+00;	-2.2243131225639163E-04
+2.1719999999999999E+01;	+2.9999573521337841E+00;	-2.2491592771722385E-04
+2.1759999999999998E+01;	+2.9999609261908406E+00;	-2.2737060805202200E-04
+2.1800000000000001E+01;	+2.9999597348384883E+00;	-2.2955587225251300E-04
+2.1840000000000000E+01;	+2.9999728397143612E+00;	-2.3183094183110641E-04
+2.1879999999999999E+01;	+3.0000169197513888E+00;	-2.3407607628366564E-04
+2.1920000000000002E+01;	+2.9999656916002486E+00;	-2.3623140535812255E-04
+2.1960000000000001E+01;	+2.9999680743049528E+00;	-2.3841666955861355E-04
+2.2000000000000000E+01;	+2.9999633088955449E+00;	-2.4042232300289983E-04
+2.2039999999999999E+01;	+2.9999704570096570E+00;	-2.4254771695132260E-04
+2.2079999999999998E+01;	+2.9999597348384883E+00;	-2.4443362989147238E-04
+2.2120000000000001E+01;	+2.9999561607814322E+00;	-2.4631954283162215E-04
+2.2160000000000000E+01;	+2.9999609261908406E+00;	-2.4820545577177193E-04
+2.2199999999999999E+01;	+2.9999704570096570E+00;	-2.5003149845985342E-04
+2.2240000000000002E+01;	+2.9999799878284739E+00;	-2.5176773576983261E-04
+2.2280000000000001E+01;	+2.9999609261908406E+00;	-2.5365364870998238E-04
+2.2320000000000000E+01;	+2.9999692656573052E+00;	-2.5541982114599566E-04
+2.2359999999999999E+01;	+2.9999621175431925E+00;	-2.5715605845597479E-04
+2.2399999999999999E+01;	+2.9999454386102631E+00;	-2.5877255526181748E-04
+2.2440000000000001E+01;	+2.9999490126673196E+00;	-2.6032918181559189E-04
+2.2480000000000000E+01;	+2.9999454386102631E+00;	-2.6200554887350280E-04
+2.2520000000000000E+01;	+2.9999585434861364E+00;	-2.6356217542727721E-04
+2.2560000000000002E+01;	+2.9999633088955449E+00;	-2.6517867223311989E-04
+2.2600000000000001E+01;	+2.9999549694290799E+00;	-2.6667542853482608E-04
+2.2640000000000001E+01;	+2.9999502040196715E+00;	-2.6811231458446399E-04
+2.2680000000000000E+01;	+2.9999597348384883E+00;	-2.6966894113823839E-04
+2.2719999999999999E+01;	+2.9999609261908406E+00;	-2.7107589206184222E-04
+2.2759999999999998E+01;	+2.9999561607814322E+00;	-2.7236310248130954E-04
+2.2800000000000001E+01;	+2.9999680743049528E+00;	-2.7365031290077681E-04
+2.2840000000000000E+01;	+2.9999656916002486E+00;	-2.7490758819420999E-04
+2.2879999999999999E+01;	+2.9999752224190654E+00;	-2.7619479861367731E-04
+2.2920000000000002E+01;	+2.9999585434861364E+00;	-2.7745207390711049E-04
+2.2960000000000001E+01;	+2.9999537780767280E+00;	-2.7870934920054368E-04
+2.3000000000000000E+01;	+2.9999573521337841E+00;	-2.7990675424190863E-04
+2.3039999999999999E+01;	+2.9999537780767280E+00;	-2.8107422415723945E-04
+2.3079999999999998E+01;	+2.9999716483620094E+00;	-2.8221175894653614E-04
+2.3120000000000001E+01;	+2.9999728397143612E+00;	-2.8331935860979868E-04
+2.3160000000000000E+01;	+2.9999597348384883E+00;	-2.8442695827306128E-04
+2.3199999999999999E+01;	+2.9999656916002486E+00;	-2.8553455793632382E-04
+2.3240000000000002E+01;	+2.9999752224190654E+00;	-2.8661222247355228E-04
+2.3280000000000001E+01;	+2.9999645002478967E+00;	-2.8763001675871246E-04
+2.3320000000000000E+01;	+2.9999406732008547E+00;	-2.8867774616990677E-04
+2.3359999999999999E+01;	+2.9999513953720238E+00;	-2.8960573507696459E-04
+2.3399999999999999E+01;	+2.9999633088955449E+00;	-2.9056365911005655E-04
+2.3439999999999998E+01;	+2.9999799878284739E+00;	-2.9134197238694378E-04
+2.3480000000000000E+01;	+2.9999811791808262E+00;	-2.9224002616796746E-04
+2.3520000000000000E+01;	+2.9999704570096570E+00;	-2.9310814482295705E-04
+2.3560000000000002E+01;	+2.9999847532378823E+00;	-2.9400619860398073E-04
+2.3600000000000001E+01;	+2.9999799878284739E+00;	-2.9472464162879974E-04
+2.3640000000000001E+01;	+2.9999776051237697E+00;	-2.9562269540982342E-04
+2.3680000000000000E+01;	+2.9999585434861364E+00;	-2.9649081406481301E-04
+2.3719999999999999E+01;	+2.9999633088955449E+00;	-2.9723919221566610E-04
+2.3759999999999998E+01;	+2.9999585434861364E+00;	-2.9801750549255328E-04
+2.3800000000000001E+01;	+2.9999692656573052E+00;	-2.9894549439961110E-04
+2.3840000000000000E+01;	+2.9999573521337841E+00;	-2.9969387255046419E-04
+2.3880000000000003E+01;	+2.9999502040196715E+00;	-3.0041231557528315E-04
+2.3920000000000002E+01;	+2.9999645002478967E+00;	-3.0101101809596565E-04
+2.3960000000000001E+01;	+2.9999847532378823E+00;	-3.0181926649888697E-04
+2.4000000000000000E+01;	+2.9999525867243757E+00;	-3.0253770952370592E-04
+2.4039999999999999E+01;	+2.9999573521337841E+00;	-3.0325615254852488E-04
+2.4079999999999998E+01;	+2.9999573521337841E+00;	-3.0394466044730975E-04
+2.4120000000000001E+01;	+2.9999645002478967E+00;	-3.0457329809402634E-04
+2.4160000000000000E+01;	+2.9999621175431925E+00;	-3.0535161137091351E-04
+2.4200000000000003E+01;	+2.9999859445902346E+00;	-3.0589044363952774E-04
+2.4240000000000002E+01;	+2.9999609261908406E+00;	-3.0639934078210783E-04
+2.4280000000000001E+01;	+2.9999668829526009E+00;	-3.0702797842882442E-04
+2.4320000000000000E+01;	+2.9999430559055589E+00;	-3.0762668094950693E-04
+2.4359999999999999E+01;	+2.9999525867243757E+00;	-3.0813557809208702E-04
+2.4399999999999999E+01;	+2.9999645002478967E+00;	-3.0876421573880361E-04
+2.4439999999999998E+01;	+2.9999633088955449E+00;	-3.0939285338552020E-04
+2.4480000000000000E+01;	+2.9999502040196715E+00;	-3.0993168565413443E-04
+2.4520000000000000E+01;	+2.9999370991437986E+00;	-3.1056032330085102E-04
+2.4560000000000002E+01;	+2.9999597348384883E+00;	-3.1106922044343111E-04
+2.4600000000000001E+01;	+2.9999502040196715E+00;	-3.1166792296411357E-04
+2.4640000000000001E+01;	+2.9999549694290799E+00;	-3.1205707960255721E-04
+2.4680000000000000E+01;	+2.9999382904961505E+00;	-3.1244623624100080E-04
+2.4719999999999999E+01;	+2.9999442472579112E+00;	-3.1286532800547853E-04
+2.4759999999999998E+01;	+2.9999347164390944E+00;	-3.1325448464392211E-04
+2.4800000000000001E+01;	+2.9999549694290799E+00;	-3.1376338178650220E-04
+2.4840000000000000E+01;	+2.9999537780767280E+00;	-3.1430221405511643E-04
+2.4880000000000003E+01;	+2.9999597348384883E+00;	-3.1484104632373066E-04
+2.4920000000000002E+01;	+2.9999549694290799E+00;	-3.1523020296217425E-04
+2.4960000000000001E+01;	+2.9999597348384883E+00;	-3.1564929472665198E-04
+2.5000000000000000E+01;	+2.9999609261908406E+00;	-3.1609832161716384E-04
+2.5039999999999999E+01;	+2.9999478213149673E+00;	-3.1648747825560743E-04
+2.5079999999999998E+01;	+2.9999430559055589E+00;	-3.1693650514611930E-04
+2.5120000000000001E+01;	+2.9999549694290799E+00;	-3.1741546716266525E-04
+2.5160000000000000E+01;	+2.9999513953720238E+00;	-3.1777468867507475E-04
+2.5200000000000003E+01;	+2.9999382904961505E+00;	-3.1813391018748426E-04
+2.5240000000000002E+01;	+2.9999502040196715E+00;	-3.1831352094368898E-04
+2.5280000000000001E+01;	+2.9999490126673196E+00;	-3.1870267758213257E-04
+2.5320000000000000E+01;	+2.9999335250867420E+00;	-3.1909183422057616E-04
+2.5359999999999999E+01;	+2.9999525867243757E+00;	-3.1939118548091744E-04
+2.5399999999999999E+01;	+2.9999311423820378E+00;	-3.1978034211936103E-04
+2.5439999999999998E+01;	+2.9999466299626154E+00;	-3.2010962850573640E-04
+2.5480000000000000E+01;	+2.9999585434861364E+00;	-3.2043891489211176E-04
+2.5520000000000000E+01;	+2.9999466299626154E+00;	-3.2082807153055535E-04
+2.5560000000000002E+01;	+2.9999549694290799E+00;	-3.2106755253882835E-04
+2.5600000000000001E+01;	+2.9999466299626154E+00;	-3.2139683892520372E-04
+2.5640000000000001E+01;	+2.9999418645532070E+00;	-3.2178599556364731E-04
+2.5680000000000000E+01;	+2.9999585434861364E+00;	-3.2208534682398853E-04
+2.5719999999999999E+01;	+2.9999525867243757E+00;	-3.2241463321036390E-04
+2.5759999999999998E+01;	+2.9999573521337841E+00;	-3.2265411421863690E-04
+2.5800000000000001E+01;	+2.9999645002478967E+00;	-3.2286366010087576E-04
+2.5840000000000000E+01;	+2.9999573521337841E+00;	-3.2313307623518285E-04
+2.5880000000000003E+01;	+2.9999502040196715E+00;	-3.2346236262155822E-04
+2.5920000000000002E+01;	+2.9999370991437986E+00;	-3.2382158413396767E-04
+2.5960000000000001E+01;	+2.9999418645532070E+00;	-3.2400119489017244E-04
+2.6000000000000000E+01;	+2.9999347164390944E+00;	-3.2430054615051367E-04
+2.6039999999999999E+01;	+2.9999430559055589E+00;	-3.2459989741085490E-04
+2.6079999999999998E+01;	+2.9999597348384883E+00;	-3.2480944329309376E-04
+2.6120000000000001E+01;	+2.9999561607814322E+00;	-3.2504892430136676E-04
+2.6160000000000000E+01;	+2.9999513953720238E+00;	-3.2525847018360563E-04
+2.6200000000000003E+01;	+2.9999394818485028E+00;	-3.2543808093981035E-04
+2.6240000000000002E+01;	+2.9999430559055589E+00;	-3.2570749707411744E-04
+2.6280000000000001E+01;	+2.9999513953720238E+00;	-3.2585717270428808E-04
+2.6320000000000000E+01;	+2.9999561607814322E+00;	-3.2597691320842458E-04
+2.6359999999999999E+01;	+2.9999490126673196E+00;	-3.2624632934273167E-04
+2.6399999999999999E+01;	+2.9999513953720238E+00;	-3.2648581035100467E-04
+2.6439999999999998E+01;	+2.9999704570096570E+00;	-3.2666542110720940E-04
+2.6480000000000000E+01;	+2.9999549694290799E+00;	-3.2681509673738004E-04
+2.6520000000000000E+01;	+2.9999502040196715E+00;	-3.2702464261961890E-04
+2.6560000000000002E+01;	+2.9999549694290799E+00;	-3.2720425337582362E-04
+2.6600000000000001E+01;	+2.9999561607814322E+00;	-3.2750360463616485E-04
+2.6640000000000001E+01;	+2.9999561607814322E+00;	-3.2765328026633549E-04
+2.6680000000000000E+01;	+2.9999418645532070E+00;	-3.2789276127460849E-04
+2.6719999999999999E+01;	+2.9999537780767280E+00;	-3.2807237203081322E-04
+2.6759999999999998E+01;	+2.9999692656573052E+00;	-3.2825198278701794E-04
+2.6800000000000001E+01;	+2.9999645002478967E+00;	-3.2831185303908622E-04
+2.6840000000000000E+01;	+2.9999680743049528E+00;	-3.2843159354322272E-04
+2.6880000000000003E+01;	+2.9999787964761220E+00;	-3.2870100967752981E-04
+2.6920000000000002E+01;	+2.9999537780767280E+00;	-3.2882075018166631E-04
+2.6960000000000001E+01;	+2.9999335250867420E+00;	-3.2900036093787104E-04
+2.7000000000000000E+01;	+2.9999549694290799E+00;	-3.2912010144200754E-04
+2.7039999999999999E+01;	+2.9999633088955449E+00;	-3.2923984194614404E-04
+2.7079999999999998E+01;	+2.9999537780767280E+00;	-3.2950925808045113E-04
+2.7120000000000001E+01;	+2.9999525867243757E+00;	-3.2971880396268999E-04
+2.7160000000000000E+01;	+2.9999561607814322E+00;	-3.2980860934079235E-04
